line	pos	sign	conf	value	grade
f201-3	8	L		r	H
f201-3	9	g		u	H
f201-3	10	E		i|y	M
f201-3	11	7		o	H
f201-3	12	g		u	H
f201-3	13	T=		m|mm	M
f201-3	14	w-		d	H
f201-3	15	f		c|u	M
f201-3	16	s		u	H
f201-3	17	o		i	H
f201-3	18	h		e	H
f201-3	19	q		u	H
f201-3	20	n		l	H
f201-3	21	B		i|y	M
f201-3	22	q		u	H
f201-3	23	x		e	H
f201-3	24	f		c|u	M
f201-3	25	7		o	H
f201-3	26	.v.		n	H
f201-3	27	w-		d	H
f201-3	28	a		a	H
f201-3	29	4+		m	H
f201-3	30	t		e	H
f201-3	31	x		e	H
f201-3	32	13		qui	H
f201-3	33	6		i|n|s	M
f201-3	34	a		a	H
f201-3	35	w-		d	H
f201-4	1	o		i	H
f201-4	2	x		e	H
f201-4	3	g		u	H
f201-4	4	4+		m	H
f201-4	5	h		e	H
f201-4	6	e		r	H
f201-4	7	f		c|u	M
f201-4	8	o		i	H
f201-4	9	x		e	H
f201-4	10	g		u	H
f201-4	11	f		c|u	M
f201-4	12	s		u	H
f201-4	13	4+		m	H
f201-4	14	t		e	H
f201-4	15	a		a	H
f201-4	16	o		i	H
f201-4	17	7		o	H
f201-4	18	n		l	H
f201-4	19	L		r	H
f201-4	20	a		a	H
f201-4	21	26		uous	H
f201-4	22	6		i|n|s	M
f201-4	23	f		c|u	M
f201-4	24	t		e	H
f201-4	25	.v.		n	H
f201-4	26	E		i|y	M
f201-4	27	4+		m	H
f201-4	28	a		a	H
f201-4	29	6		i|n|s	M
f201-4	30	X		a	H
f201-4	31	o		i	H
f201-4	32	q		u	H
f201-4	33	a		a	H
f201-4	34	4+		m	H
f201-4	35	o		i	H
f201-4	36	w-		d	H
f201-4	37	h		e	H
f201-4	38	.v.		n	H
f201-4	39	m		t	H
f201-5	1	x		e	H
f201-5	2	m		t	H
f201-5	3	h		e	H
f201-5	4	J		s	H
f201-5	5	c		p	H
f201-5	6	t		e	H
f201-5	7	e		r	H
f201-5	8	t		e	H
f201-5	9	14		que	H
f201-5	10	40		lui	H
f201-5	11	Ze		t	H
f201-5	12	7		o	H
f201-5	13	m		t	H
f201-5	14	12		il	H
f201-5	15	x		e	H
f201-5	16	6		i|n|s	M
f201-5	17	J		s	H
f201-5	18	h		e	H
f201-5	19	e		r	H
f201-5	20	X		a	H
f201-5	21	y		?	U
f201-5	22	s		u	H
f201-5	23	a		a	H
f201-5	24	L		r	H
f201-5	25	o		i	H
f201-5	26	.v.		n	H
f201-5	27	a		a	H
f201-5	28	E		i|y	M
f201-5	29	X		a	H
f201-5	30	6		i|n|s	M
f201-5	31	m		t	H
f201-5	32	37		?	U
f201-6	1	f		c|u	M
f201-6	2	t		e	H
f201-6	3	c		p	H
f201-6	4	h		e	H
f201-6	5	.v.		n	H
f201-6	6	w-		d	H
f201-6	7	a		a	H
f201-6	8	6		i|n|s	M
f201-6	9	m		t	H
f201-6	10	g		u	H
f201-6	11	q		u	H
f201-6	12	q		u	H
f201-6	13	n		l	H
f201-6	14	s		u	H
f201-6	15	M		f	H
f201-6	16	a		a	H
f201-6	17	B		i|y	M
f201-6	18	he		l	H
f201-6	19	o		i	H
f201-6	20	e		r	H
f201-6	21	w-		d	H
f201-6	22	8		g	H
f201-6	23	.v.		n	H
f201-6	24	a		a	H
f201-6	25	w-		d	H
f201-6	26	g		u	H
f201-6	27	t		e	H
f201-6	28	Ze		t	H
f201-6	29	o		i	H
f201-6	30	T=		m|mm	M
f201-6	31	68		?	U
f201-7	1	w-		d	H
f201-7	2	6		i|n|s	M
f201-7	3	c		p	H
f201-7	4	t		e	H
f201-7	5	g		u	H
f201-7	6	e		r	H
f201-7	7	14		que	H
f201-7	8	f		c|u	M
f201-7	9	t		e	H
f201-7	10	q		u	H
f201-7	11	m		t	H
f201-7	12	a		a	H
f201-7	13	w-		d	H
f201-7	14	g		u	H
f201-7	15	o		i	H
f201-7	16	q		u	H
f201-7	17	26		uous	H
f201-7	18	g		u	H
f201-7	19	t		e	H
f201-7	20	.v.		n	H
f201-7	21	a		a	H
f201-7	22	6		i|n|s	M
f201-7	23	m		t	H
f201-7	24	w-		d	H
f201-7	25	h		e	H
f201-7	26	14		que	H
f201-7	27	n		l	H
f201-7	28	14		que	H
f201-7	29	a		a	H
f201-7	30	s		u	H
f201-7	31	Ze		t	H
f201-7	32	e		r	H
f201-7	33	t		e	H
f201-8	1	c		p	H
f201-8	2	a		a	H
f201-8	3	e		r	H
f201-8	4	m		t	H
f201-8	5	n		l	H
f201-8	6	t		e	H
f201-8	7	4+		m	H
f201-8	8	D		a	H
f201-8	9	n		l	H
f201-8	10	6		i|n|s	M
f201-8	11	t		e	H
f201-8	12	26		uous	H
f201-8	13	M		f	H
f201-8	14	g		u	H
f201-8	15	J		s	H
f201-8	16	Ze		t	H
f201-8	17	L		r	H
f201-8	18	t		e	H
f201-8	19	c		p	H
f201-8	20	ff		n|o	M
f201-8	21	m		t	H
f201-8	22	t		e	H
f201-8	23	f		c|u	M
f201-8	24	n		l	H
f201-8	25	s		u	H
f201-8	26	d		s	H
f201-8	27	g		u	H
f201-8	28	e		r	H
f201-8	29	a		a	H
f201-8	30	.v.		n	H
f201-8	31	w-		d	H
f201-8	32	14		que	H
f201-9	1	w-		d	H
f201-9	2	o		i	H
f201-9	3	x		e	H
f201-9	4	g		u	H
f201-9	5	4+		m	H
f201-9	6	h		e	H
f201-9	7	e		r	H
f201-9	8	f		c|u	M
f201-9	9	o		i	H
f201-9	10	12		il	H
f201-9	11	.v.		n	H
f201-9	12	h		e	H
f201-9	13	J		s	H
f201-9	14	m		t	H
f201-9	15	E		i|y	M
f201-9	16	t		e	H
f201-9	17	.v.		n	H
f201-9	18	a		a	H
f201-9	19	E		i|y	M
f201-9	20	w-		d	H
f201-9	21	h		e	H
f201-9	22	x		e	H
f201-9	23	f		c|u	M
f201-9	24	o		i	H
f201-9	25	x		e	H
f201-9	26	e		r	H
f201-9	27	a		a	H
f201-9	28	w-		d	H
f201-9	29	g		u	H
f201-9	30	t		e	H
f201-9	31	Ze		t	H
f201-9	32	o		i	H
f201-9	33	t		e	H
f201-10	1	A		l	H
f201-10	2	e		r	H
f201-10	3	n		l	H
f201-10	4	t		e	H
f201-10	5	4+		m	H
f201-10	6	a		a	H
f201-10	7	L		r	H
f201-10	8	t		e	H
f201-10	9	J		s	H
f201-10	10	f		c|u	M
f201-10	11	4+		m	H
f201-10	12	a		a	H
f201-10	13	n		l	H
f201-10	14	w-		d	H
f201-10	15	h		e	H
f201-10	16	4+		m	H
f201-10	17	a		a	H
f201-10	18	Ze		t	H
f201-10	19	o		i	H
f201-10	20	y		?	U
f201-10	21	.v.		n	H
f201-10	22	7		o	H
f201-10	23	6		i|n|s	M
f201-10	24	4+		m	H
f201-10	25	9		?	U
f201-10	26	6		i|n|s	M
f201-10	27	t		e	H
f201-10	28	M		f	H
f201-10	29	a		a	H
f201-10	30	6		i|n|s	M
f201-10	31	d		s	H
f201-10	32	x		e	H
f201-10	33	6		i|n|s	M
f201-10	34	f		c|u	M
f201-10	35	7		o	H
f201-10	36	e		r	H
f201-11	1	t		e	H
f201-11	2	d		s	H
f201-11	3	c		p	H
f201-11	4	6		i|n|s	M
f201-11	5	Ze		t	H
f201-11	6	t		e	H
f201-11	7	4+		m	H
f201-11	8	h		e	H
f201-11	9	6		i|n|s	M
f201-11	10	m		t	H
f201-11	11	c		p	H
f201-11	12	7		o	H
f201-11	13	g		u	H
f201-11	14	e		r	H
f201-11	15	A		l	H
f201-11	16	t		e	H
f201-11	17	d		s	H
f201-11	18	g		u	H
f201-11	19	L		r	H
f201-11	20	n		l	H
f201-11	21	o		i	H
f201-11	22	x		e	H
f201-11	23	e		r	H
f201-11	24	w-		d	H
f201-11	25	h		e	H
f201-11	26	g		u	H
f201-11	27	t		e	H
f201-11	28	.v.		n	H
f201-11	29	o		i	H
f201-11	30	e		r	H
f201-11	31	z		?	U
f201-11	32	6		i|n|s	M
f201-11	33	4+		m	H
f201-11	34	g		u	H
f201-11	35	L		r	H
f201-11	36	t		e	H
f201-12	1	4+		m	H
f201-12	2	D		a	H
f201-12	3	f		c|u	M
f201-12	4	t		e	H
f201-12	5	g		u	H
f201-12	6	e		r	H
f201-12	7	t		e	H
f201-12	8	13		qui	H
f201-12	9	n		l	H
f201-12	10	6		i|n|s	M
f201-12	11	t		e	H
f201-12	12	M		f	H
f201-12	13	a		a	H
f201-12	14	s		u	H
f201-12	15	A		l	H
f201-12	16	w-		d	H
f201-12	17	e		r	H
f201-12	18	a		a	H
f201-12	19	51		pas	H
f201-12	20	w-		d	H
f201-12	21	h		e	H
f201-12	22	4+		m	H
f201-12	23	t		e	H
f201-12	24	e		r	H
f201-12	25	t		e	H
f201-12	26	.v.		n	H
f201-12	27	w-		d	H
f201-12	28	e		r	H
f201-12	29	t		e	H
f201-12	30	E		i|y	M
f201-12	31	.v.		n	H
f201-12	32	f		c|u	M
f201-13	1	H		o	H
f201-13	2	.v.		n	H
f201-13	3	Ze		t	H
f201-13	4	o		i	H
f201-13	5	.v.		n	H
f201-13	6	x		e	H
f201-13	7	6		i|n|s	M
f201-13	8	m		t	H
f201-13	9	25		nous	H
f201-13	10	a		a	H
f201-13	11	E		i|y	M
f201-13	12	x		e	H
f201-13	13	6		i|n|s	M
f201-13	14	de		?	U
f201-13	15	x		e	H
f201-13	16	q		u	H
f201-13	17	f		c|u	M
f201-13	18	e		r	H
f201-13	19	o		i	H
f201-13	20	c		p	H
f201-13	21	m		t	H
f201-13	22	X		a	H
f201-13	23	g		u	H
f201-13	24	c		p	H
f201-13	25	a		a	H
f201-13	26	e		r	H
f201-13	27	X		a	H
f201-13	28	g		u	H
f201-13	29	D		a	H
f201-13	30	6		i|n|s	M
f201-13	31	m		t	H
f201-13	32	13		qui	H
f201-13	33	n		l	H
f201-14	1	x		e	H
f201-14	2	g		u	H
f201-14	3	q		u	H
f201-14	4	m		t	H
f201-14	5	f		c|u	M
f201-14	6	t		e	H
f201-14	7	J		s	H
f201-14	8	Ze		t	H
f201-14	9	t		e	H
f201-14	10	.v.		n	H
f201-14	11	7		o	H
f201-14	12	4+		m	H
f201-14	13	h		e	H
f201-14	14	he		l	H
f201-14	15	t		e	H
f201-14	16	13		qui	H
f201-14	17	z		?	U
f201-14	18	A		l	H
f201-14	19	c		p	H
f201-14	20	a		a	H
f201-14	21	e		r	H
f201-14	22	Ze		t	H
f201-14	23	E		i|y	M
f201-14	24	e		r	H
f201-14	25	z		?	U
f201-14	26	o		i	H
f201-14	27	m		t	H
f201-14	28	w-		d	H
f201-14	29	L		r	H
f201-14	30	6		i|n|s	M
f201-14	31	q		u	H
f201-14	32	w-		d	H
f201-14	33	h		e	H
f201-14	34	s		u	H
f201-15	1	E		i|y	M
f201-15	2	z		?	U
f201-15	3	g		u	H
f201-15	4	e		r	H
f201-15	5	q		u	H
f201-15	6	A		l	H
f201-15	7	t		e	H
f201-15	8	J		s	H
f201-15	9	14		que	H
f201-15	10	n		l	H
f201-15	11	q		u	H
f201-15	12	E		i|y	M
f201-15	13	t		e	H
f201-15	14	J		s	H
f201-15	15	g		u	H
f201-15	16	o		i	H
f201-15	17	q		u	H
f201-15	18	f		c|u	M
f201-15	19	t		e	H
f201-15	20	e		r	H
f201-15	21	Ze		t	H
f201-15	22	a		a	H
f201-15	23	E		i|y	M
f201-15	24	.v.		n	H
f201-15	25	13		qui	H
f201-15	26	n		l	H
f201-15	27	a		a	H
f201-15	28	w-		d	H
f201-15	29	g		u	H
f201-15	30	D		a	H
f201-15	31	6		i|n|s	M
f201-15	32	f		c|u	M
f201-15	33	t		e	H
f201-15	34	e		r	H
f201-15	35	a		a	H
f201-16	1	6		i|n|s	M
f201-16	2	6		i|n|s	M
f201-16	3	f		c|u	M
f201-16	4	z		?	U
f201-16	5	e		r	H
f201-16	6	t		e	H
f201-16	7	q		u	H
f201-16	8	w		?	U
f201-16	9	g		u	H
f201-16	10	a		a	H
f201-16	11	6		i|n|s	M
f201-16	12	w-		d	H
f201-16	13	12		il	H
f201-16	14	a		a	H
f201-16	15	s		u	H
f201-16	16	e		r	H
f201-16	17	a		a	H
f201-16	18	t		e	H
f201-16	19	L		r	H
f201-16	20	t		e	H
f201-16	21	d		s	H
f201-16	22	t		e	H
f201-16	23	g		u	H
f201-16	24	4+		m	H
f201-16	25	D		a	H
f201-16	26	c		p	H
f201-16	27	e		r	H
f201-16	28	t		e	H
f201-16	29	4+		m	H
f201-16	30	E		i|y	M
f201-16	31	t		e	H
f201-16	32	T=		m|mm	M
f201-16	33	t		e	H
f201-16	34	n		l	H
f201-16	35	t		e	H
f201-17	1	ff		n|o	M
f201-17	2	e		r	H
f201-17	3	t		e	H
f201-17	4	E		i|y	M
f201-17	5	x		e	H
f201-17	6	J		s	H
f201-17	7	Ze		t	H
f201-17	8	a		a	H
f201-17	9	6		i|n|s	M
f201-17	10	m		t	H
f201-17	11	Ze		t	H
f201-17	12	e		r	H
f201-17	13	z		?	U
f201-17	14	g		u	H
f201-17	15	J		s	H
f201-17	16	E		i|y	M
f201-17	17	z		?	U
f201-17	18	g		u	H
f201-17	19	e		r	H
f201-17	20	q		u	H
f201-17	21	d		s	H
f201-17	22	a		a	H
f201-17	23	c		p	H
f201-17	24	6		i|n|s	M
f201-17	25	4+		m	H
f201-17	26	8		g	H
f201-17	27	24		nostre	H
f201-17	28	4+		m	H
f201-17	29	a		a	H
f201-17	30	E		i|y	M
f201-17	31	.v.		n	H
f201-17	32	Ze		t	H
f201-18	1	6		i|n|s	M
f201-18	2	a		a	H
f201-18	3	ff		n|o	M
f201-18	4	m		t	H
f201-18	5	c		p	H
f201-18	6	n		l	H
f201-18	7	g		u	H
f201-18	8	J		s	H
f201-18	9	14		que	H
f201-18	10	E		i|y	M
f201-18	11	a		a	H
f201-18	12	4+		m	H
f201-18	13	D		a	H
f201-18	14	o		i	H
f201-18	15	q		u	H
f201-18	16	Ze		t	H
f201-18	17	e		r	H
f201-18	18	t		e	H
f201-18	19	J		s	H
f201-18	20	L		r	H
f201-18	21	t		e	H
f201-18	22	13		qui	H
f201-18	23	q		u	H
f201-18	24	t		e	H
f201-18	25	25		nous	H
f201-18	26	a		a	H
f201-18	27	g		u	H
f201-18	28	z		?	U
f201-18	29	6		i|n|s	M
f201-18	30	q		u	H
f201-18	31	n		l	H
f201-18	32	t		e	H
f201-19	1	a		a	H
f201-19	2	L		r	H
f201-19	3	x		e	H
f201-19	4	w-		d	H
f201-19	5	e		r	H
f201-19	6	w-		d	H
f201-19	7	h		e	H
f201-19	8	J		s	H
f201-19	9	a		a	H
f201-19	10	b		e	H
f201-19	11	.v.		n	H
f201-19	12	f		c|u	M
f201-19	13	m		t	H
f201-19	14	f		c|u	M
f201-19	15	4+		m	H
f201-19	16	a		a	H
f201-19	17	4+		m	H
f201-19	18	D		a	H
f201-19	19	e		r	H
f201-19	20	x		e	H
f201-19	21	6		i|n|s	M
f201-19	22	oo		d	H
f201-19	23	4+		m	H
f201-19	24	a		a	H
f201-19	25	n		l	H
f201-19	26	D		a	H
f201-19	27	w-		d	H
f201-19	28	h		e	H
f201-19	29	.v.		n	H
f201-19	30	w-		d	H
f201-19	31	h		e	H
f201-19	32	J		s	H
f201-19	33	z		?	U
f201-19	34	e		r	H
f201-20	1	m		t	H
f201-20	2	t		e	H
f201-20	3	14		que	H
f201-20	4	w		?	U
f201-20	5	s		u	H
f201-20	6	a		a	H
f201-20	7	d		s	H
f201-20	8	o		i	H
f201-20	9	4		?	U
f201-20	10	7		o	H
f201-20	11	n		l	H
f201-20	12	t		e	H
f201-20	13	M		f	H
f201-20	14	a		a	H
f201-20	15	B		i|y	M
f201-20	16	x		e	H
f201-20	17	a		a	H
f201-20	18	w-		d	H
f201-20	19	t		e	H
f201-20	20	f		c|u	M
f201-20	21	t		e	H
f201-20	22	J		s	H
f201-20	23	o		i	H
f201-20	24	x		e	H
f201-20	25	y		?	U
f201-20	26	t		e	H
f201-20	27	x		e	H
f201-20	28	J		s	H
f201-20	29	Ze		t	H
f201-20	30	w-		d	H
f201-20	31	h		e	H
f201-20	32	4+		m	H
f201-20	33	7		o	H
f201-20	34	g		u	H
f201-20	35	e		r	H
f201-21	1	D		a	H
f201-21	2	4+		m	H
f201-21	3	t		e	H
f201-21	4	J		s	H
f201-21	5	o		i	H
f201-21	6	x		e	H
f201-21	7	g		u	H
f201-21	8	e		r	H
f201-21	9	d		s	H
f201-21	10	w-		d	H
f201-21	11	h		e	H
f201-21	12	n		l	H
f201-21	13	a		a	H
f201-21	14	p		?	U
f201-21	15	a		a	H
f201-21	16	L		r	H
f201-21	17	y		?	U
f201-21	18	t		e	H
f201-21	19	x		e	H
f201-21	20	m		t	H
f201-21	21	w-		d	H
f201-21	22	h		e	H
f201-21	23	4		?	U
f201-21	24	7		o	H
f201-21	25	6		i|n|s	M
f201-21	26	m		t	H
f201-21	27	X		a	H
f201-21	28	t		e	H
f201-21	29	L		r	H
f201-21	30	a		a	H
f201-21	31	s		u	H
f201-21	32	n		l	H
f201-21	33	Ze		t	H
f201-21	34	13		qui	H
f201-22	1	s		u	H
f201-22	2	Ze		t	H
f201-22	3	e		r	H
f201-22	4	c		p	H
f201-22	5	w-		d	H
f201-22	6	D		a	H
f201-22	7	e		r	H
f201-22	8	he		l	H
f201-22	9	t		e	H
f201-22	10	.v.		n	H
f201-22	11	m		t	H
f201-22	12	4		?	U
f201-22	13	8		g	H
f201-22	14	x		e	H
f201-22	15	x		e	H
f201-22	16	Ze		t	H
f201-22	17	e		r	H
f201-22	18	t		e	H
f201-22	19	4+		m	H
f201-22	20	h		e	H
f201-22	21	4+		m	H
f201-22	22	t		e	H
f201-22	23	.v.		n	H
f201-22	24	m		t	H
f201-22	25	25		nous	H
f201-22	26	a		a	H
f201-22	27	g		u	H
f201-22	28	7		o	H
f201-22	29	.v.		n	H
f201-22	30	q		u	H
f201-22	31	c		p	H
f201-22	32	t		e	H
f201-22	33	e		r	H
f201-23	1	w-		d	H
f201-23	2	g		u	H
f201-23	3	w-		d	H
f201-23	4	h		e	H
f201-23	5	4+		m	H
f201-23	6	X		a	H
f201-23	7	n		l	H
f201-23	8	x		e	H
f201-23	9	w-		d	H
f201-23	10	E		i|y	M
f201-23	11	t		e	H
f201-23	12	n		l	H
f201-23	13	t		e	H
f201-23	14	J		s	H
f201-23	15	e		r	H
f201-23	16	w-		d	H
f201-23	17	h		e	H
f201-23	18	n		l	H
f201-23	19	a		a	H
f201-23	20	lam		b	H
f201-23	21	o		i	H
f201-23	22	.v.		n	H
f201-23	23	a		a	H
f201-23	24	g		u	H
f201-23	25	n		l	H
f201-23	26	Ze		t	H
f201-23	27	13		qui	H
f201-23	28	a		a	H
f201-23	29	g		u	H
f201-23	30	7		o	H
f201-23	31	o		i	H
f201-23	32	m		t	H
f201-23	33	J		s	H
f201-23	34	t		e	H
f201-24	1	e		r	H
f201-24	2	g		u	H
f201-24	3	E		i|y	M
f201-24	4	w-		d	H
f201-24	5	h		e	H
f201-24	6	4+		m	H
f201-24	7	X		a	H
f201-24	8	e		r	H
f201-24	9	t		e	H
f201-24	10	J		s	H
f201-24	11	f		c|u	M
f201-24	12	f		c|u	M
f201-24	13	a		a	H
f201-24	14	n		l	H
f201-24	15	w-		d	H
f201-24	16	B		i|y	M
f201-24	17	f		c|u	M
f201-24	18	a		a	H
f201-24	19	4+		m	H
f201-24	20	c		p	H
f201-24	21	x		e	H
f201-24	22	6		i|n|s	M
f201-24	23	n		l	H
f201-24	24	a		a	H
f201-24	25	e		r	H
f201-24	26	4+		m	H
f201-24	27	f		c|u	M
f201-24	28	f		c|u	M
f201-24	29	13		qui	H
f201-24	30	x		e	H
f201-24	31	J		s	H
f201-24	32	Ze		t	H
f201-24	33	7		o	H
f201-24	34	o		i	H
f201-24	35	m		t	H
f201-25	1	w-		d	H
f201-25	2	L		r	H
f201-25	3	t		e	H
f201-25	4	x		e	H
f201-25	5	w-		d	H
f201-25	6	h		e	H
f201-25	7	4+		m	H
f201-25	8	7		o	H
f201-25	9	.v.		n	H
f201-25	10	w-		d	H
f201-25	11	o		i	H
f201-25	12	f		c|u	M
f201-25	13	m		t	H
f201-25	14	J		s	H
f201-25	15	.v.		n	H
f201-25	16	n		l	H
f201-25	17	t		e	H
f201-25	18	4+		m	H
f201-25	19	X		a	H
f201-25	20	L		r	H
f201-25	21	x		e	H
f201-25	22	q		u	H
f201-25	23	f		c|u	M
f201-25	24	f		c|u	M
f201-25	25	a		a	H
f201-25	26	n		l	H
f201-25	27	13		qui	H
f201-25	28	A		l	H
f201-25	29	t		e	H
f201-25	30	q		u	H
f201-25	31	E		i|y	M
f201-25	32	x		e	H
f201-25	33	g		u	H
f201-25	34	J		s	H
f201-25	35	m		t	H
f201-26	1	40		lui	H
f201-26	2	d		s	H
f201-26	3	7		o	H
f201-26	4	g		u	H
f201-26	5	n		l	H
f201-26	6	a		a	H
f201-26	7	b		e	H
f201-26	8	z		?	U
f201-26	9	t		e	H
f201-26	10	x		e	H
f201-26	11	T=		m|mm	M
f201-26	12	44		?	U
f201-26	13	T=		m|mm	M
f201-26	14	f		c|u	M
f201-26	15	he		l	H
f201-26	16	36		?	U
f201-27	1	35		parceque	H
f201-27	2	n		l	H
f201-27	3	a		a	H
f201-27	4	g		u	H
f201-27	5	o		i	H
f201-27	6	he		l	H
f201-27	7	t		e	H
f201-27	8	x		e	H
f201-27	9	q		u	H
f201-27	10	m		t	H
f201-27	11	y		?	U
f201-27	12	e		r	H
f201-27	13	a		a	H
f201-27	14	.v.		n	H
f201-27	15	w-		d	H
f201-27	16	h		e	H
f201-27	17	x		e	H
f201-27	18	m		t	H
f201-27	19	4+		m	H
f201-27	20	D		a	H
f201-27	21	n		l	H
f201-27	22	X		a	H
f201-27	23	E		i|y	M
f201-27	24	J		s	H
f201-27	25	f		c|u	M
f201-27	26	f		c|u	M
f201-27	27	a		a	H
f201-27	28	X		a	H
f201-27	29	yy		ss|s	M
f201-27	30	o		i	H
f201-27	31	x		e	H
f201-27	32	8		g	H
f201-27	33	t		e	H
f201-27	34	e		r	H
f201-28	1	13		qui	H
f201-28	2	4+		m	H
f201-28	3	f		c|u	M
f201-28	4	x		e	H
f201-28	5	he		l	H
f201-28	6	w-		d	H
f201-28	7	M		f	H
f201-28	8	a		a	H
f201-28	9	B		i|y	M
f201-28	10	x		e	H
f201-28	11	w-		d	H
f201-28	12	t		e	H
f201-28	13	q		u	H
f201-28	14	Ze		t	H
f201-28	15	e		r	H
f201-28	16	a		a	H
f201-28	17	.v.		n	H
f201-28	18	f		c|u	M
f201-28	19	f		c|u	M
f201-28	20	yy		ss|s	M
f201-28	21	q		u	H
f201-28	22	x		e	H
f201-28	23	6		i|n|s	M
f201-28	24	c		p	H
f201-28	25	A		l	H
f201-28	26	s		u	H
f201-28	27	J		s	H
f201-28	28	o		i	H
f201-28	29	x		e	H
f201-28	30	s		u	H
f201-28	31	e		r	H
f201-29	1	L		r	H
f201-29	2	x		e	H
f201-29	3	6		i|n|s	M
f201-29	4	w-		d	H
f201-29	5	L		r	H
f201-29	6	7		o	H
f201-29	7	o		i	H
f201-29	8	f		c|u	M
f201-29	9	m		t	H
f201-29	10	x		e	H
f201-29	11	x		e	H
f201-29	12	m		t	H
f201-29	13	h		e	H
f201-29	14	J		s	H
f201-29	15	Ze		t	H
f201-29	16	a		a	H
f201-29	17	6		i|n|s	M
f201-29	18	B		i|y	M
f201-29	19	4+		m	H
f201-29	20	X		a	H
f201-29	21	n		l	H
f201-29	22	y		?	U
f201-29	23	D		a	H
f201-29	24	L		r	H
f201-29	25	.v.		n	H
f201-29	26	7		o	H
f201-29	27	o		i	H
f201-29	28	x		e	H
f201-29	29	w-		d	H
f201-29	30	h		e	H
f201-29	31	c		p	H
f201-29	32	o		i	H
f201-29	33	7		o	H
f201-29	34	B		i|y	M
f201-29	35	o		i	H
f201-29	36	x		e	H
f201-29	37	e		r	H
f201-30	1	A		l	H
f201-30	2	a		a	H
f201-30	3	lam		b	H
f201-30	4	t		e	H
f201-30	5	J		s	H
f201-30	6	7		o	H
f201-30	7	.v.		n	H
f201-30	8	z		?	U
f201-30	9	.v.		n	H
f201-30	10	t		e	H
f201-30	11	h		e	H
f201-30	12	6		i|n|s	M
f201-30	13	a		a	H
f201-30	14	x		e	H
f201-30	15	q		u	H
f201-30	16	Ze		t	H
f201-30	17	t		e	H
f201-30	18	f		c|u	M
f201-30	19	c		p	H
f201-30	20	g		u	H
f201-30	21	d		s	H
f201-30	22	E		i|y	M
f201-30	23	z		?	U
f201-30	24	.v.		n	H
f201-30	25	y		?	U
f201-30	26	g		u	H
f201-30	27	t		e	H
fr15571-f177-1	1	E		i|y	M
fr15571-f177-1	2	t		e	H
fr15571-f177-1	3	U		?	U
fr15571-f177-1	4	E		i|y	M
fr15571-f177-1	5	14		que	H
fr15571-f177-1	6	E		i|y	M
fr15571-f177-1	7	ff		n|o	M
fr15571-f177-1	8	w		?	U
fr15571-f177-1	9	s		u	H
fr15571-f177-1	10	lam		b	H
fr15571-f177-1	11	o		i	H
fr15571-f177-1	12	m		t	H
fr15571-f177-1	13	X		a	H
fr15571-f177-1	14	p		?	U
fr15571-f177-1	15	n		l	H
fr15571-f177-1	16	U		?	U
fr15571-f177-1	17	4+		m	H
fr15571-f177-1	18	h		e	H
fr15571-f177-1	19	6		i|n|s	M
fr15571-f177-1	20	Ze		t	H
fr15571-f177-1	21	n		l	H
fr15571-f177-1	22	7		o	H
fr15571-f177-1	23	6		i|n|s	M
fr15571-f177-1	24	E		i|y	M
fr15571-f177-1	25	t		e	H
fr15571-f177-1	26	U		?	U
fr15571-f177-1	27	h		e	H
fr15571-f177-1	28	oo		d	H
fr15571-f177-1	29	R		p	H
fr15571-f177-1	30	7		o	H
fr15571-f177-2	1	T=		m|mm	M
fr15571-f177-2	2	E		i|y	M
fr15571-f177-2	3	U		?	U
fr15571-f177-2	4	e		r	H
fr15571-f177-2	5	q		u	H
fr15571-f177-2	6	3		e	H
fr15571-f177-2	7	m		t	H
fr15571-f177-2	8	h		e	H
fr15571-f177-2	9	E		i|y	M
fr15571-f177-2	10	14		que	H
fr15571-f177-2	11	H		o	H
fr15571-f177-2	12	U		?	U
fr15571-f177-2	13	B		i|y	M
fr15571-f177-2	14	q		u	H
fr15571-f177-2	15	d		s	H
fr15571-f177-2	16	m		t	H
fr15571-f177-2	17	B		i|y	M
fr15571-f177-2	18	q		u	H
fr15571-f177-2	19	de		?	U
fr15571-f177-2	20	U		?	U
fr15571-f177-2	21	o		i	H
fr15571-f177-2	22	g		u	H
fr15571-f177-2	23	U		?	U
fr15571-f177-2	24	t		e	H
fr15571-f177-2	25	B		i|y	M
fr15571-f177-2	26	B		i|y	M
fr15571-f177-2	27	4+		m	H
fr15571-f177-2	28	a		a	H
fr15571-f177-2	29	d		s	H
fr15571-f177-3	1	4+		m	H
fr15571-f177-3	2	f3		?	U
fr15571-f177-3	3	4+		m	H
fr15571-f177-3	4	o		i	H
fr15571-f177-3	5	x		e	H
fr15571-f177-3	6	he		l	H
fr15571-f177-3	7	U		?	U
fr15571-f177-3	8	oo		d	H
fr15571-f177-3	9	t		e	H
fr15571-f177-3	10	.v.		n	H
fr15571-f177-3	11	m		t	H
fr15571-f177-3	12	c		p	H
fr15571-f177-3	13	q		u	H
fr15571-f177-3	14	5		?	U
fr15571-f177-3	15	L		r	H
fr15571-f177-3	16	Ze		t	H
fr15571-f177-3	17	D2		?	U
fr15571-f177-3	18	o		i	H
fr15571-f177-3	19	he		l	H
fr15571-f177-3	20	U		?	U
fr15571-f177-3	21	lam		b	H
fr15571-f177-3	22	7		o	H
